Preprocessing,K-Means - No Preprocessing,K-Means - No Preprocessing,K-Means - No Preprocessing,Hierarchical - No Preprocessing,Hierarchical - No Preprocessing,Hierarchical - No Preprocessing,Birch - No Preprocessing,Birch - No Preprocessing,Birch - No Preprocessing,K-Means - Normalize,K-Means - Normalize,K-Means - Normalize,Hierarchical - Normalize,Hierarchical - Normalize,Hierarchical - Normalize,Birch - Normalize,Birch - Normalize,Birch - Normalize,K-Means - Transform,K-Means - Transform,K-Means - Transform,Hierarchical - Transform,Hierarchical - Transform,Hierarchical - Transform,Birch - Transform,Birch - Transform,Birch - Transform,K-Means - PCA,K-Means - PCA,K-Means - PCA,Hierarchical - PCA,Hierarchical - PCA,Hierarchical - PCA,Birch - PCA,Birch - PCA,Birch - PCA,K-Means - T+N,K-Means - T+N,K-Means - T+N,Hierarchical - T+N,Hierarchical - T+N,Hierarchical - T+N,Birch - T+N,Birch - T+N,Birch - T+N,K-Means - T+N+PCA,K-Means - T+N+PCA,K-Means - T+N+PCA,Hierarchical - T+N+PCA,Hierarchical - T+N+PCA,Hierarchical - T+N+PCA,Birch - T+N+PCA,Birch - T+N+PCA,Birch - T+N+PCA
Clusters,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5,c=3,c=4,c=5
Silhouette,0.47138554405770605,0.4140451146821713,0.3590187376747355,0.4517332326525751,0.3717266653828284,0.3393566415585916,0.40033489131092176,0.3626680687317183,0.3571171155174923,0.4377636013185459,0.342308519571214,0.28112863058793414,0.4255633217138787,0.35250178150893224,0.30747612156926407,0.347808278687177,0.2871968795936429,0.26687799683468216,0.429592265353035,0.3250735456421583,0.24669710897407218,0.4255633217138787,0.35250178150893224,0.30747612156926407,0.347808278687177,0.2871968795936429,0.26687799683468216,0.429592265353035,0.31388041915622833,0.1841314106963939,0.4255633217138787,0.35250178150893224,0.30747612156926407,0.347808278687177,0.2871968795936429,0.26687799683468216,0.429592265353035,0.3260583555661736,0.22951327109254038,0.4255633217138787,0.35250178150893224,0.30747612156926407,0.347808278687177,0.2871968795936429,0.26687799683468216,0.44192369802334175,0.3694346128951652,0.27676054248614784,0.4255633217138787,0.35250178150893224,0.30747612156926407,0.347808278687177,0.2871968795936429,0.26687799683468216
Calinski-Harabasz,370.1834483692112,323.77875497249994,304.3550583471893,340.98719667388747,288.05740486802193,268.15048451451327,282.0376459044149,298.1572721061102,281.81760803189445,328.07964303320347,239.15578201717966,229.77460223583088,297.9830303570363,218.45503924748283,214.40404285725518,255.2644512395299,191.9383261454155,180.3050529081172,322.87938498387535,259.9093789355182,225.8351963015632,297.9830303570363,218.45503924748283,214.40404285725518,255.2644512395299,191.9383261454155,180.3050529081172,322.87938498387535,249.55072618799548,181.26255022007408,297.9830303570363,218.45503924748283,214.40404285725518,255.2644512395299,191.9383261454155,180.3050529081172,322.87938498387535,256.6039689008964,214.33911425905816,297.9830303570363,218.45503924748283,214.40404285725518,255.2644512395299,191.9383261454155,180.3050529081172,330.9761467348053,275.21567597573727,215.93528896163096,297.9830303570363,218.45503924748283,214.40404285725518,255.2644512395299,191.9383261454155,180.3050529081172
Davies-Bouldin,0.7563129851164915,0.820215422745668,0.9306922235929334,0.7838289829284463,0.8913871149067992,0.8635891709387723,0.8619626575787237,0.9197858566776349,0.8779085910376215,0.7845588173656114,1.1450769632637467,1.3164988472535015,0.8462012245663465,1.553627666929486,1.4733821594446783,0.9641462650562024,1.0506546117487088,1.1950254369909867,0.7960934824597153,1.0891093430875838,2.0540360767157075,0.8462012245663465,1.553627666929486,1.4733821594446783,0.9641462650562024,1.0506546117487088,1.1950254369909867,0.7960934824597153,1.1279862343597977,1.9554156402899583,0.8462012245663465,1.553627666929486,1.4733821594446783,0.9641462650562024,1.0506546117487088,1.1950254369909867,0.7960934824597153,1.0963319234500788,2.4522559533147157,0.8462012245663465,1.553627666929486,1.4733821594446783,0.9641462650562024,1.0506546117487088,1.1950254369909867,0.7788730051691825,0.9640089916919916,2.368560120654511,0.8462012245663465,1.553627666929486,1.4733821594446783,0.9641462650562024,1.0506546117487088,1.1950254369909867
